k 1,0341623982063082
tao 3,324071504646686
tempo de amostragem: 20ms
theta

0.1,0.00,0.0
0.1,0.00,0.0
0.1,0.00,0.0
0.1,0.00,0.0
0.1,0.00,0.0
0.2,0.00,0.0
0.2,0.00,0.0
0.2,0.00,0.0
0.2,0.00,0.0
0.2,0.00,0.0
0.3,0.00,0.0
0.3,0.00,0.0
0.3,0.00,0.0
0.3,0.00,0.0
0.3,0.00,0.0
0.4,0.00,0.0
0.4,0.00,0.0
0.4,0.00,0.0
0.4,0.00,0.0
0.4,0.00,0.0
0.5,0.00,0.0
0.5,0.00,0.0
0.5,0.00,0.0
0.5,0.00,0.0
0.5,0.00,0.0
0.6,0.00,0.0
0.6,0.00,0.0
0.6,0.00,0.0
0.6,0.00,0.0
0.6,0.00,0.0
0.7,0.00,0.0
0.7,0.00,0.0
0.7,0.00,0.0
0.7,0.00,0.0
0.7,0.00,0.0
0.8,0.00,0.0
0.8,0.00,0.0
0.8,0.00,0.0
0.8,0.00,0.0
0.8,0.00,0.0
0.9,0.00,0.0
0.9,0.00,0.0
0.9,0.00,0.0
0.9,0.00,0.0
0.9,0.00,0.0
1.0,0.00,0.0
1.0,0.00,0.0
1.0,0.00,0.0
1.0,0.00,0.0
1.0,0.00,0.0
1.1,0.00,0.0
1.1,0.00,0.0
1.1,0.00,0.0
1.1,0.00,0.0
1.1,0.00,0.0
1.2,0.00,0.0
1.2,0.00,0.0
1.2,0.00,0.0
1.2,0.00,0.0
1.2,0.00,0.0
1.3,0.00,0.0
1.3,0.00,0.0
1.3,0.00,0.0
1.3,0.00,0.0
1.3,0.00,0.0
1.4,0.00,0.0
1.4,0.00,0.0
1.4,0.00,0.0
1.4,0.00,0.0
1.4,0.00,0.0
1.5,0.00,0.0
1.5,0.00,0.0
1.5,0.00,0.0
1.5,0.00,0.0
1.5,0.00,0.0
1.6,0.00,0.0
1.6,0.00,0.0
1.6,0.00,0.0
1.6,0.00,0.0
1.6,0.00,0.0
1.7,0.00,0.0
1.7,0.00,0.0
1.7,0.00,0.0
1.7,0.00,0.0
1.7,0.00,0.0
1.8,0.00,0.0
1.8,0.00,0.0
1.8,0.00,0.0
1.8,0.00,0.0
1.8,0.00,0.0
1.9,0.00,0.0
1.9,0.00,0.0
1.9,0.00,0.0
1.9,0.00,0.0
1.9,0.00,0.0
2.0,0.00,0.0
2.0,0.00,0.0
2.0,0.00,0.0
2.0,0.00,0.0
2.0,0.00,0.0
2.1,0.00,0.0
2.1,0.00,0.0
2.1,0.00,0.0
2.1,0.00,0.0
2.1,0.00,0.0
2.2,0.00,0.0
2.2,0.00,0.0
2.2,0.00,0.0
2.2,0.00,0.0
2.2,0.00,0.0
2.3,0.00,0.0
2.3,0.00,0.0
2.3,0.00,0.0
2.3,0.00,0.0
2.3,0.00,0.0
2.4,0.00,0.0
2.4,0.00,0.0
2.4,0.00,0.0
2.4,0.00,0.0
2.4,0.00,0.0
2.5,0.00,0.0
2.5,0.00,0.0
2.5,0.00,0.0
2.5,0.00,0.0
2.5,0.00,0.0
2.6,0.00,0.0
2.6,0.00,0.0
2.6,0.00,0.0
2.6,0.00,0.0
2.6,0.00,0.0
2.7,0.00,0.0
2.7,0.00,0.0
2.7,0.00,0.0
2.7,0.00,0.0
2.7,0.00,0.0
2.8,0.00,0.0
2.8,0.00,0.0
2.8,0.00,0.0
2.8,0.00,0.0
2.8,0.00,0.0
2.9,0.00,0.0
2.9,0.00,0.0
2.9,0.00,0.0
2.9,0.00,0.0
2.9,0.00,0.0
3.0,0.00,0.0
3.0,0.00,0.0
3.0,0.00,0.0
3.0,0.00,0.0
3.0,0.00,0.0
3.1,0.00,0.0
3.1,0.00,0.0
3.1,0.00,0.0
3.1,0.00,0.0
3.1,0.00,0.0
3.2,0.00,0.0
3.2,0.00,0.0
3.2,0.00,0.0
3.2,0.00,0.0
3.2,0.00,0.0
3.3,0.00,0.0
3.3,0.00,0.0
3.3,0.00,0.0
3.3,0.00,0.0
3.3,0.00,0.0
3.4,0.00,0.0
3.4,0.00,0.0
3.4,0.00,0.0
3.4,0.00,0.0
3.4,0.00,0.0
3.5,0.00,0.0
3.5,0.00,0.0
3.5,0.00,0.0
3.5,0.00,0.0
3.5,0.00,0.0
3.6,0.00,0.0
3.6,0.00,0.0
3.6,0.00,0.0
3.6,0.00,0.0
3.6,0.00,0.0
3.7,0.00,0.0
3.7,0.00,0.0
3.7,0.00,0.0
3.7,0.00,0.0
3.7,0.00,0.0
3.8,0.00,0.0
3.8,0.00,0.0
3.8,0.00,0.0
3.8,0.00,0.0
3.8,0.00,0.0
3.9,0.00,0.0
3.9,0.00,0.0
3.9,0.00,0.0
3.9,0.00,0.0
3.9,0.00,0.0
4.0,0.00,0.0
4.0,0.00,0.0
4.0,0.00,0.0
4.0,0.00,0.0
4.0,3.30,0.1
4.1,3.30,0.1
4.1,3.30,0.1
4.1,3.30,0.1
4.1,3.30,0.2
4.1,3.30,0.2
4.2,3.30,0.2
4.2,3.30,0.2
4.2,3.30,0.3
4.2,3.30,0.3
4.2,3.30,0.3
4.3,3.30,0.3
4.3,3.30,0.3
4.3,3.30,0.4
4.3,3.30,0.4
4.3,3.30,0.4
4.4,3.30,0.4
4.4,3.30,0.4
4.4,3.30,0.5
4.4,3.30,0.5
4.4,3.30,0.5
4.5,3.30,0.5
4.5,3.30,0.5
4.5,3.30,0.6
4.5,3.30,0.6
4.5,3.30,0.6
4.6,3.30,0.6
4.6,3.30,0.6
4.6,3.30,0.7
4.6,3.30,0.7
4.6,3.30,0.7
4.7,3.30,0.7
4.7,3.30,0.7
4.7,3.30,0.7
4.7,3.30,0.8
4.7,3.30,0.8
4.8,3.30,0.8
4.8,3.30,0.8
4.8,3.30,0.8
4.8,3.30,0.8
4.8,3.30,0.9
4.9,3.30,0.9
4.9,3.30,0.9
4.9,3.30,0.9
4.9,3.30,0.9
4.9,3.30,0.9
5.0,3.30,1.0
5.0,3.30,1.0
5.0,3.30,1.0
5.0,3.30,1.0
5.0,3.30,1.0
5.1,3.30,1.0
5.1,3.30,1.0
5.1,3.30,1.1
5.1,3.30,1.1
5.1,3.30,1.1
5.2,3.30,1.1
5.2,3.30,1.1
5.2,3.30,1.1
5.2,3.30,1.2
5.2,3.30,1.2
5.3,3.30,1.2
5.3,3.30,1.2
5.3,3.30,1.2
5.3,3.30,1.2
5.3,3.30,1.2
5.4,3.30,1.3
5.4,3.30,1.3
5.4,3.30,1.3
5.4,3.30,1.3
5.4,3.30,1.3
5.5,3.30,1.3
5.5,3.30,1.3
5.5,3.30,1.4
5.5,3.30,1.4
5.5,3.30,1.4
5.6,3.30,1.4
5.6,3.30,1.4
5.6,3.30,1.4
5.6,3.30,1.4
5.6,3.30,1.4
5.7,3.30,1.5
5.7,3.30,1.4
5.7,3.30,1.5
5.7,3.30,1.5
5.7,3.30,1.5
5.8,3.30,1.5
5.8,3.30,1.5
5.8,3.30,1.5
5.8,3.30,1.5
5.8,3.30,1.6
5.9,3.30,1.6
5.9,3.30,1.6
5.9,3.30,1.6
5.9,3.30,1.6
5.9,3.30,1.6
6.0,3.30,1.6
6.0,3.30,1.6
6.0,3.30,1.6
6.0,3.30,1.7
6.0,3.30,1.7
6.1,3.30,1.7
6.1,3.30,1.7
6.1,3.30,1.7
6.1,3.30,1.7
6.1,3.30,1.7
6.2,3.30,1.7
6.2,3.30,1.7
6.2,3.30,1.8
6.2,3.30,1.8
6.2,3.30,1.8
6.3,3.30,1.8
6.3,3.30,1.8
6.3,3.30,1.8
6.3,3.30,1.8
6.3,3.30,1.8
6.4,3.30,1.8
6.4,3.30,1.9
6.4,3.30,1.8
6.4,3.30,1.9
6.4,3.30,1.9
6.5,3.30,1.9
6.5,3.30,1.9
6.5,3.30,1.9
6.5,3.30,1.9
6.5,3.30,1.9
6.6,3.30,1.9
6.6,3.30,1.9
6.6,3.30,1.9
6.6,3.30,1.9
6.6,3.30,1.9
6.7,3.30,2.0
6.7,3.30,2.0
6.7,3.30,2.0
6.7,3.30,2.0
6.7,3.30,2.0
6.8,3.30,2.0
6.8,3.30,2.0
6.8,3.30,2.0
6.8,3.30,2.0
6.8,3.30,2.0
6.9,3.30,2.0
6.9,3.30,2.0
6.9,3.30,2.0
6.9,3.30,2.1
6.9,3.30,2.1
7.0,3.30,2.1
7.0,3.30,2.1
7.0,3.30,2.1
7.0,3.30,2.1
7.0,3.30,2.1
7.1,3.30,2.1
7.1,3.30,2.1
7.1,3.30,2.1
7.1,3.30,2.1
7.1,3.30,2.1
7.2,3.30,2.1
7.2,3.30,2.2
7.2,3.30,2.2
7.2,3.30,2.2
7.2,3.30,2.2
7.3,3.30,2.2
7.3,3.30,2.2
