k 0,9845088454580264
tao 3,812442824790272
tempo 100ms
theta

0.1,0.00,0.0
0.2,0.00,0.0
0.3,0.00,0.0
0.4,0.00,0.0
0.5,0.00,0.0
0.6,0.00,0.0
0.7,0.00,0.0
0.8,0.00,0.0
0.9,0.00,0.0
1.0,0.00,0.0
1.1,0.00,0.0
1.2,0.00,0.0
1.3,0.00,0.0
1.4,0.00,0.0
1.5,0.00,0.0
1.6,0.00,0.0
1.7,0.00,0.0
1.8,0.00,0.0
1.9,0.00,0.0
2.0,0.00,0.0
2.1,0.00,0.0
2.2,0.00,0.0
2.3,0.00,0.0
2.4,0.00,0.0
2.5,0.00,0.0
2.6,0.00,0.0
2.7,0.00,0.0
2.8,0.00,0.0
2.9,0.00,0.0
3.0,0.00,0.0
3.1,0.00,0.0
3.2,0.00,0.0
3.3,0.00,0.0
3.4,0.00,0.0
3.5,0.00,0.0
3.6,0.00,0.0
3.7,0.00,0.0
3.8,0.00,0.0
3.9,0.00,0.0
4.0,0.00,0.0
4.1,0.00,0.0
4.2,0.00,0.0
4.3,0.00,0.0
4.4,0.00,0.0
4.5,0.00,0.0
4.6,0.00,0.0
4.7,0.00,0.0
4.8,0.00,0.0
4.9,0.00,0.0
5.0,3.30,0.9
5.1,3.30,0.9
5.2,3.30,1.0
5.3,3.30,1.0
5.4,3.30,1.1
5.5,3.30,1.1
5.6,3.30,1.2
5.7,3.30,1.2
5.8,3.30,1.3
5.9,3.30,1.3
6.0,3.30,1.4
6.1,3.30,1.4
6.2,3.30,1.5
6.3,3.30,1.5
6.4,3.30,1.5
6.5,3.30,1.6
6.6,3.30,1.6
6.7,3.30,1.7
6.8,3.30,1.7
6.9,3.30,1.7
7.0,3.30,1.8
7.1,3.30,1.8
7.2,3.30,1.8
7.3,3.30,1.9
7.4,3.30,1.9
7.5,3.30,1.9
7.6,3.30,1.9
7.7,3.30,2.0
7.8,3.30,2.0
7.9,3.30,2.0
8.0,3.30,2.0
8.1,3.30,2.1
8.2,3.30,2.1
8.3,3.30,2.1
8.4,3.30,2.2
8.5,3.30,2.2
8.6,3.30,2.2
8.7,3.30,2.2
8.8,3.30,2.2
8.9,3.30,2.3
9.0,3.30,2.3
9.1,3.30,2.3
9.2,3.30,2.3
9.3,3.30,2.3
9.4,3.30,2.4
9.5,3.30,2.4
9.6,3.30,2.4
9.7,3.30,2.4
9.8,3.30,2.4
9.9,3.30,2.5
10.0,3.30,2.5
10.1,3.30,2.5
10.2,3.30,2.5
10.3,3.30,2.5
10.4,3.30,2.5
10.5,3.30,2.6
10.6,3.30,2.6
10.7,3.30,2.6
10.8,3.30,2.6
10.9,3.30,2.6
11.0,3.30,2.6
11.1,3.30,2.6
11.2,3.30,2.7
11.3,3.30,2.7
11.4,3.30,2.7
11.5,3.30,2.7
11.6,3.30,2.7
11.7,3.30,2.7
11.8,3.30,2.7
11.9,3.30,2.7
12.0,3.30,2.8
12.1,3.30,2.8
12.2,3.30,2.8
12.3,3.30,2.8
12.4,3.30,2.8
12.5,3.30,2.8
12.6,3.30,2.8
12.7,3.30,2.9
12.8,3.30,2.9
12.9,3.30,2.9
13.0,3.30,2.9
13.1,3.30,2.9
13.2,3.30,2.9
13.3,3.30,2.9
13.4,3.30,2.9
13.5,3.30,3.0
13.6,3.30,3.0
13.7,3.30,3.0
13.8,3.30,3.0
13.9,3.30,3.0
14.0,3.30,3.0
14.1,3.30,3.0
14.2,3.30,3.0
14.3,3.30,3.0
14.4,3.30,3.0
14.5,3.30,3.1
14.6,3.30,3.1
14.7,3.30,3.1
14.8,3.30,3.1
14.9,3.30,3.1
15.0,3.30,3.1
15.1,3.30,3.1
15.2,3.30,3.1
15.3,3.30,3.1
15.4,3.30,3.1
15.5,3.30,3.1
15.6,3.30,3.2
15.7,3.30,3.2
15.8,3.30,3.2
15.9,3.30,3.2
16.0,3.30,3.2
16.1,3.30,3.2
16.2,3.30,3.2
16.3,3.30,3.2
16.4,3.30,3.2
16.5,3.30,3.2
